task_index	phase	seed	parent_kind	parent_id	score_anchor_id	continuum_target_id	analysis_partition	source_table	source_table_sha256	source_row_sha256	target_wavelength_um	lsf_node_global_index	lsf_node_index	lsf_quadrature_weight	lsf_profile	target_resolving_power_R	wavelength_um	instrument	source_segment	native_run_id	model_input_representation	conversion_before_aggregation	aggregated_representation	wavelength_file	wavelength_file_sha256	spatial_config	zoom_token	nx	ny	expected_fov_au	expected_pixel_au	expected_cdelt_deg	aperture_name	east_arcsec	north_arcsec	aperture_radius_arcsec	model_index	model_label	mass_factor	envelope_size_exponent	cavity_tag	requested_half_opening_deg	cavity_h0_token	cavity_r0_token	cavity_exponent_token	mdot_token	inclination_deg	envelope_amin_um	envelope_amax_um	accepted_packets	rt_sed_method	processes_per_task	openmp_threads	temperature_file	temperature_file_sha256	temperature_role	optical_coverage_role	direct_scoring_role	h2o_mass_fraction	silicate_mass_fraction	abundance_token	reference_h2o_mass_fraction	source_phase	source_task_index	source_task_row_sha256	parameter_role	parameter	parameter_sha256	dust_role	task_workdir	task_row_sha256
74	full_h2o	52001	continuum_support	h2o_continuum_red_q20		h2o_continuum_red_q20	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	65ed4be81c375a9572cece9084376a70face3d0c69eb0ae67b48a8d90ecbd4fe	3.549182441347746	19	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.550977070909012	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q20/node04.lambda	5125f5fb9a4e7f9e49be883c313263dfdbd3819595c48403dfae31ea65b66031	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	74	fb322f25db916d2dd0370f5a41319b606222020d96a566ccb803f25eb90e153c	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t074_h2o_continuum_red_q20_n04_s52001	67d6cb3f5d26e24e4b7b4d7e8ae002f5aeedfe707326312ee76ebd23f407edda
75	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	3e6ad4a49e70e366230d387244898131aaf6dae1d946be761f0ada5397bd3464	3.5744323010028149	20	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5726258173944934	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node00.lambda	056d085f2250246eda617755302a06563ff339f5a0859cd1f7c37d52fe9e89b1	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	75	188931530bd7276533d5d54b2ba034eb03d62c355bbcaa9fadca2b24365f525b	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t075_h2o_continuum_red_q50_n00_s52001	e65e7e79d5bca7ddfe3ffeea79c4f1e1d59d63b1394c3f7fa719c14ed9f8329c
76	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	9b9ec480202ec5154923505ed6383d434d12c2fff379606a9c0024b93ebae87f	3.5744323010028149	21	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5735750145276324	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node01.lambda	8662342337a6bec65683e86fa2b2a979225e52abf507e242e1025ff10420b635	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	76	3c87e5ee6a641af81158d79dff2f641e1695874da27ecedd782dcaa6e775a9dd	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t076_h2o_continuum_red_q50_n01_s52001	d89dce0b8e9e686c8f4ca6e10c3663e0ea268c843f783dd13f96cc53aced2576
77	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	0c12ceff0a9cceec18551b835b18d1efb88f1220a11c5efa034c826745f3ce84	3.5744323010028149	22	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5744323010028149	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node02.lambda	6e1d7a4449544f7c599611a3f686861c29391687e12a2d6688b12a50c3dd67df	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	77	f95ca514e77b48a2e2e33ce2da4e9bc28ce8cafae09445e8b0ff9c66fb8d8ad4	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t077_h2o_continuum_red_q50_n02_s52001	cdd638c1ffff7833c6415518e7dc522adaf8a31a28a4dbbbbc4ef39e8f5582ea
78	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	bcfedd1102a24c210bea917faa428d662e661ce5fdfeac992bcff83a34207d1d	3.5744323010028149	23	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5752897931376233	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node03.lambda	09fe7051a3c425ef2a877f74c26ad7cfb24edc8806b961ec97ebd988f5e0a5b8	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	78	af962128b5b115f4f7c49ecd49f5375cefef85811fe722b0834a1356d295c08d	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t078_h2o_continuum_red_q50_n03_s52001	2bb0a290923cd2f39092e229cc7cdb4d232e14093f0c7389aa13fc35df74db0c
79	full_h2o	52001	continuum_support	h2o_continuum_red_q50		h2o_continuum_red_q50	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	e1bacb70151dfbbef937eb34a233b6d941142b9eafcf7cb86efa34a5c2a68e1e	3.5744323010028149	24	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5762396980521727	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q50/node04.lambda	f71150b37566b5185b79f6734bd1a71f7bd353245af44633b159b157e95eaadc	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	79	3505ac40319887f52ed28ca5d4153c53e02187fd33592708239b3bee1de51184	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t079_h2o_continuum_red_q50_n04_s52001	3b4bd728a6244e73a6c86c78ec50e6a8175ecce67503f092b4cfa8281a0aecb2
80	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	d70aa29fb4ea21d5908761d82bea4d3e1da4c77fef1b24169f8a444de963ab64	3.5984826141459596	25	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.596663975741349	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node00.lambda	29d9c513b9896376024c9b0c5295a25dc2b1db15db1a3f43b7d80138d7a95697	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	80	12a7c08612fea913a6c7da100718388b0d88b48d3e9fb470ebedd416d95f543e	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t080_h2o_continuum_red_q80_n00_s52001	b8033d86a02422f11d3993126f2255568f40c741399a846e1cd24b64ab7807d4
81	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	51845001fd052f77ff131bfe5add583f0808dced08ad985ecc074ad4b114128d	3.5984826141459596	26	1	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5976195594797904	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node01.lambda	0e21ecea7300de0a014e435084d59b3f5937d8af1dfa03a7fec15b5ff98e8ef0	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	81	1ed0b204dacb4abb88e74347d54abea79a62386c71a69eb7246a1b35572b9a83	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t081_h2o_continuum_red_q80_n01_s52001	e42dfce15a49018e8f457794e6d60281222729055acb399a395efe02c89696a1
82	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	c9ffa67f5fdea62a3080b12357ed271905801e50652d17765e53b184c008c766	3.5984826141459596	27	2	0.53333333333333333	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5984826141459596	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node02.lambda	645496d95c1925661b52f0374a539587284eeb93f2c69c6c91d5d1d4f0d9c2cf	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	82	f8d73a37c3df07ae3f321c41fbec3489876882927cda07aa45f293cd692143dd	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t082_h2o_continuum_red_q80_n02_s52001	d0be9cce34501410148135992037e44d9668b3031abc4af1622817b5d0fe3b38
83	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	4d6395b508bb2923581e7ceefd63e994572bbd6e0812da5003d9e3efc8f54ca0	3.5984826141459596	28	3	0.2220759220056126	Gaussian_in_log_lambda_constant_resolving_power	2400	3.5993458758555206	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node03.lambda	3af4bfff9a84ef76c34dfdc2ad0eea14e8479083aa824fb25a82cc5d8979175d	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	83	00b0a3367939835b58d0e7c623ac9336e5d664b8077782883606c8853efb0af9	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t083_h2o_continuum_red_q80_n03_s52001	661aa8ef8f1c1cd5fbbbbe03b3f79d00ab90de38107ff640f36c62a91337ffbc
84	full_h2o	52001	continuum_support	h2o_continuum_red_q80		h2o_continuum_red_q80	h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_continuum_lsf_nodes_R2400_v3.tsv	07f25fef793bf100873ab1f963bc44c55e49b0f171865ef57da62eb4db1d56d2	944b3625e5b28c41cf067339e6589d98d585703f993dd15a7bf9dd81613f7567	3.5984826141459596	29	4	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	3.6003021721376292	NIRSpec	G395H	G395H_run00	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/continuum_support/h2o_continuum_red_q80/node04.lambda	7306526a9120d9f85cdca7a169480487744e22e787e2a0a6e237e3a7ba47f942	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_reconstruction_not_scored	0.02	0.98	x0p02	0.05	full_h2o	84	1c92908b538ecf407f78c6f395020ded58eeae5ccf9efdccbd432e5af4f50cc8	h2o_selected_x0p02	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p02_rt.para	1bf5e1b037fd810c4a875a51ee0c868e9e1ba6045f3e673249945ce67707bbbc	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p02/t084_h2o_continuum_red_q80_n04_s52001	03aa6e00be1a823ff3a126245ad6b652477c34dba313215a23f8d342752a5352
85	full_h2o	52001	logical_target	h2o_3um_v3_w001	h2o_3um_v3_w001		h2o_feature_optical_depth	jwst_mcfost/output/h2o_3um_observation_v3/stellar_center_h2o_target_lsf_nodes_R2400_v3.tsv	bc54da8f9e376921527db29400677e165b6e2f4aed158fd3aaa5162a66b325a7	fce5efbf3d6c71f41470de4414a9f72385ce37dec95ab55ac43bd347d15f2890	2.6122960249124896	0	0	0.011257411327720693	Gaussian_in_log_lambda_constant_resolving_power	2400	2.6109757956979753	NIRSpec	G235H	G235H_run01	lambda_F_lambda_W_m-2	F_nu_Jy=lambda_F_lambda*lambda_um*1e20/c_m_s	F_nu_Jy	jwst_mcfost/runs/h2o_3um_method2_screen_v3/anchors/full_h2o/logical_target/h2o_3um_v3_w001/node00.lambda	f837effd132adde9de61efe712fb2649b30ffb3cf07b53647d3868fe89548263	expanded_n2401	1.9975051980918284	2401	2401	3003.7468767198525	1.2510399319949406	2.4822220872915486e-06	stellar_center	0.0	0.0	0.35	1	m2p25_c17p5_a0p40_q2p75_i0p05	2.25	2.75	c17p5	17.5	317.159480236321	100	1.0	7.3011756855e-08	70.0	0.03	0.4	128000	2	1	16	jwst_mcfost/runs/strict_continuum_cavity_mass_q_v1/models/m2p25_c17p5_a0p40_q2p75_i0p05/temperature/seed=41001/data_th/Temperature.fits.gz	1bd212f2f54dd8c1701a6064e129ba7fdb5721cb3fe296472433bbdd3b79ec1c	reused_accepted_continuum_temperature_screening_only_not_self_consistent_for_changed_dust	inside_h2o_optical_constants	continuum_wing_nuisance_not_scored	0.03	0.97	x0p03	0.05	full_h2o	0	9d4bc60e71c2f0df3fc519cbc969dbacba330894a5d18113f008985672bc16fb	h2o_selected_x0p03	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/parameters/h2o_x0p03_rt.para	bf4257382851e20e1f8e05bef03bc663bd1f5803032e9c9af381a7331a302fde	selected_h2o_disjoint_dhs_abundance_grid_screening_dust	jwst_mcfost/runs/h2o_3um_abundance_grid_v1/tasks/x0p03/t085_h2o_3um_v3_w001_n00_s52001	8fb89ba66c2af830e7b18b14ee81fd0a087dbb24f87a18e226ebdefcf2f08ebb
